EGID;VOLUME;SURFACE_TOTALE;SURFACE_PARTAGE;SURFACE_TOTALE_HS;DATE_LEVE;OBJECTID
295070551;55.57;55.1;0;48.02;20050801;27584
295070554;41.27;57.09;0;55.88;20050801;27585
295070559;58.67;53.03;38.9;49.04;20050801;27586
295070707;60.03;58.13;20.01;57;20050801;27587
295070719;121.43;78.34;34.73;72.1;20050801;27588
295070723;119.91;75.04;20.05;66.29;20050801;27589
295070725;123.01;78.12;20.56;72.21;20050801;27590
1017234;534.58;240.36;74.58;235.31;20050801;27591
1017235;530.89;236.45;73.85;229.76;20050801;27592
3131555;482.43;234.62;22.16;233.47;20050801;26535
3131569;1065.59;356.49;0;356.49;20050801;26536
3131572;1619.05;435.5;0;433.79;20050801;26537
3131574;501.71;267.26;60.73;267.26;20050801;26538
3131575;437.72;221.17;116.01;221.17;20050801;26539
295049968;5724.88;1457.18;0;1450.83;20050801;26707
295049973;7433.43;1748.88;0;1735.67;20050801;26708
295050325;532.45;234.48;0;234.48;20050801;26709
295071294;196.22;118.25;0;118.25;20050801;26710
295071578;96.84;86.01;27.37;86.01;20050801;26711
295071810;7.42;22.43;17.09;22.43;20050801;26712
295074004;47.88;43.62;0;43.62;20050801;26713
295074592;788.34;213.68;21.12;212.7;20050801;26714
295074593;606.46;224.88;51.01;220.2;20050801;26715
295074594;13869.86;2181.09;153.84;2158.57;20050801;26716
295089252;295.81;320.42;0;202.68;20050801;27382
295089253;89.26;73.31;0;65.36;20050801;27383
295089254;130.33;96.11;0;83.44;20050801;27384
1011521;3311.67;1058.08;1043.35;1038.83;20050801;27385
295103406;201.55;71.74;56.77;20.4;20050801;27386
295103421;399.63;183.3;148.03;71.55;20050801;27387
295103427;523;274.01;273.27;181.11;20050801;27388
295103429;477.49;187.63;90.81;163.67;20050801;27389
295103439;457.03;266.47;141.4;46.82;20050801;27390
295103465;19.86;72.94;36.71;36.6;20050801;27391
295088449;32.52;44.26;0;44.26;20050801;27392
295088453;66.1;106.42;0;105.56;20050801;27393
295094022;3332.62;934.07;0;734.73;20050801;27560
295098561;58.59;55.6;18.86;54.16;20050801;27561
295099206;81.75;59.88;0;55.87;20050801;27562
295101147;79.8;73.43;54.8;70.99;20050801;27563
295101206;91.97;53.21;0;46.95;20050801;27564
295103242;80.44;62.48;25.1;61.23;20050801;27565
295103470;127.6;80.45;21.07;79.08;20050801;27566
295103840;58.88;75.94;58.55;67.27;20050801;27567
1017244;667.38;316.13;78.92;262.21;20050801;27568
1017245;1324.48;375.58;0;283.59;20050801;27569
3131576;438.92;221.85;76.21;221.85;20050801;26540
3131577;439.04;222.8;84.75;218.46;20050801;26541
3131578;441.75;223.15;117.04;223.15;20050801;26542
3131579;442.24;223.55;79.41;223.55;20050801;26543
3131580;426.63;215.96;82.77;211.76;20050801;26544
3131581;428.22;215.86;82.28;211.67;20050801;26545
3131582;425.61;216.23;82.65;216.23;20050801;26546
2749699;623.08;324.28;119.38;321.38;20050801;26547
2749718;219.15;113.24;0;113.24;20050801;26548
2749860;485.86;189.86;0;189.86;20050801;26549
295074605;287.8;139.09;0;139.09;20050801;26717
295075171;1642.98;278.72;26.41;277.49;20050801;26718
295075187;341.2;198.94;83.9;191.23;20050801;26719
295075591;36.55;44.01;0;44.01;20050801;26720
295075614;30.73;41.52;0;39.35;20050801;26721
295076607;330.15;141.69;41.71;141.69;20050801;26722
1007396;1586.78;453.91;0;449.31;20050801;26723
1007398;482.35;218.22;28.74;218.22;20050801;26724
1007402;604.17;192.9;0;192.68;20050801;26725
190126132;617.91;189.93;0;189.93;20050801;26726
295009973;264.51;96.44;0;96.44;20050801;26727
1010173;7086.27;1920.89;0;1914.84;20050801;27394
1010208;3779.93;1117.67;0;1096.74;20050801;27395
1010230;6505.29;1589.75;0;1576.96;20050801;27396
1010233;7169.77;1554.8;0;1548.5;20050801;27397
1010305;11101.03;2199.14;0;2108.97;20050801;27398
1017246;876.55;302.16;0;291.1;20050801;27570
295106118;76.15;51.39;0;49.57;20050801;27571
295119059;57.41;51.87;22.23;46.38;20050801;27572
1017226;792.54;365.56;96.82;291.21;20050801;27573
1017227;1135.36;390.91;51.98;301.4;20050801;27574
1017228;640.43;203.96;51.98;183.51;20050801;27575
1017229;1104.13;336.23;0;255.51;20050801;27576
1017230;923.09;401.91;84.5;333.13;20050801;27577
1017231;651.36;225.22;0;153.02;20050801;27578
3131523;613.3;244.29;0;243.33;20050801;26550
3131534;940.1;326.89;78.52;319.18;20050801;26551
3131538;475.42;212.67;63.45;212.67;20050801;26552
295086189;605.04;185.04;0;185.04;20050801;26553
3131561;1253.8;416.67;23.31;414.34;20050801;26554
295086522;101.52;67.44;18.3;67.44;20050801;26555
295086758;105.27;78.85;0;78.85;20050801;26556
295086767;74.1;49.59;12.46;49.59;20050801;26557
295086770;73.13;49.15;12.4;49.15;20050801;26558
295086811;46.03;41.12;0;41.12;20050801;26559
295010159;483.95;265.22;61.06;263.71;20050801;26728
295010160;426.44;214.67;122.25;214.67;20050801;26729
295083693;6385;1498.95;1498.95;1476.3;20050801;26730
295083695;192.69;116.72;53.15;109.06;20050801;26731
295083696;4347.05;1219.28;523.95;1198.14;20050801;26732
1003446;3259;773.41;253.58;590.96;20190608;27275
1023165;1149;449.33;0;427.29;20190608;27276
1010928;8410.27;1853.14;1325.96;1715.36;20050801;27277
1010929;9297.93;2089.66;2078.38;1955.08;20050801;27278
2749937;305.26;130.4;0;116.96;20050801;27399
3131729;467.62;197.36;0;191.1;20050801;27400
3131730;394.57;199.5;71.71;196.22;20050801;27401
3131731;399.3;202.54;73.02;196.25;20050801;27402
3131732;400.24;203.59;72.87;198.43;20050801;27403
1017104;632.67;188.08;0;178.98;20050801;27404
1017105;791.81;445.6;91.69;430.01;20050801;27405
1011522;3312.82;1081.58;1077.71;1061.16;20050801;27406
1011523;3277.08;1048.86;1038.54;1012.77;20050801;27407
1011524;6421.81;1414.59;522.65;1273.69;20050801;27408
1017019;2137.24;536.61;310.69;473.9;20050801;27496
1017020;3104.82;741.94;104.22;705.71;20050801;27497
1017021;2152.72;544.16;130.11;487.74;20050801;27498
1017022;2291.28;619.96;231.64;605.42;20050801;27499
295050218;534.26;199.58;0;189.23;20050801;27500
295070183;432.2;202.29;50.27;196.48;20050801;27501
295070197;105.65;66.23;0;63.68;20050801;27502
295086834;136.5;69.67;0;69.67;20050801;26560
295086836;184.75;86.46;0;86.46;20050801;26561
295086837;112.4;85.83;0;85.83;20050801;26562
295087295;109.65;59.4;0;59.4;20050801;26563
295087460;140.55;96.28;1.78;96.28;20050801;26564
295087565;28.06;65.44;0;63.33;20050801;26565
295087567;27.53;38.65;0;38.65;20050801;26566
295087571;34.74;51.12;8.23;51.12;20050801;26567
295087574;26.12;66.33;0;60.99;20050801;26568
295087575;35.22;52.02;7.97;52.02;20050801;26569
295087578;41.58;91.24;0;88.37;20050801;26570
295087596;29.91;41.55;0;41.55;20050801;26571
295087597;109.54;68.51;0;68.51;20050801;26572
1010930;9489.89;2321.33;885.65;2093.53;20050801;27279
1011642;4105.02;1214.01;608.2;1153.9;20050801;27280
1011643;4257.48;1229.67;579.62;1178.73;20050801;27281
1011644;4906.61;1317.63;1250.84;1248.09;20050801;27282
1011645;8441.24;1797.41;1399.28;1725.17;20050801;27283
1011565;5239.59;1390.51;988.03;1218.83;20050801;27284
1011573;4803.21;1251.51;888.5;1234.31;20050801;27285
1011527;3345.76;1060.02;478.9;1033;20050801;27409
1011529;4981.87;1345.22;1317.82;1286.78;20050801;27410
1011531;2494.93;894.96;459.34;805.99;20050801;27411
1011533;15561.7;2778.9;1419.37;2611.31;20050801;27412
2039106;5404.88;1166.04;57.01;1165.24;20050801;27413
2039118;10385.87;2153.74;0;2108.68;20050801;27414
1027131;932;324.4;0;256.85;20190608;27415
295070344;72.16;59.52;44.27;57.45;20050801;27503
295070347;57.23;41.75;0;38.73;20050801;27504
295070411;15.07;20.57;0;19.55;20050801;27505
295070435;54.78;53.74;0;52.29;20050801;27506
295070544;15.61;22.99;4.8;22.44;20050801;27507
295070547;30.59;35.12;0;34.66;20050801;27508
295070549;60.36;55.49;40.04;50.29;20050801;27509
295104328;107.96;123.64;0;120.59;20050801;27510
1016891;1413.04;460.02;0;379.8;20050801;27511
295077657;148;114.02;45.02;77.2;20190608;27512
1012215;221;118.73;0;114.98;20190608;27513
1016884;792.56;304.48;0;299.03;20050801;27514
295087600;25.15;35.28;0;35.28;20050801;26573
295087621;308.76;157.46;0;157.46;20050801;26574
295087623;65.35;50.84;0;50.84;20050801;26575
295087624;190.18;109.29;0;109.29;20050801;26576
295087625;95.31;58.67;0;58.67;20050801;26577
295087629;28.33;29.88;0;29.88;20050801;26578
295087695;162.04;96.2;0;96.2;20050801;26579
295087743;100.81;67.2;0;67.2;20050801;26580
295087879;1807.26;446.33;0;446.33;20050801;26581
295087923;27.67;33.74;0;33.74;20050801;26582
295087954;17.52;22.93;0;22.93;20050801;26583
295087955;31.79;31.33;0;31.33;20050801;26584
295087956;51.28;49.3;0;49.3;20050801;26585
1011574;4909.64;1315.38;952.6;1291.03;20050801;27286
1011575;4796.05;1208.75;556.38;1109.84;20050801;27287
1011576;4333.45;1157.16;530.25;1143.43;20050801;27288
1011577;4375.54;1284.12;640.02;1212.1;20050801;27289
1011578;4175.31;1352.92;539.53;1234.92;20050801;27290
1011579;4316;1148.76;1124.79;1107.76;20050801;27291
295030128;2113;650.27;0;573.29;20190608;27292
1004515;858;318.12;0;314.36;20190608;27416
2039591;13240.5;2518.59;0;2465.21;20050801;27417
2039821;11307.78;2441.96;0;2418.95;20050801;27418
295020298;10451.1;3009.12;719.33;2967.4;20050801;27419
295071971;56666.55;9608.17;0;9481.26;20050801;27420
295096517;8592.99;1991.64;598.7;1955.12;20050801;27421
295099105;12.82;20.3;0;20.3;20050801;27422
295105720;164.72;308.94;119.24;308.94;20050801;27423
1016885;951.89;362.17;0;319.8;20050801;27515
1016886;623.77;260.54;0;220.7;20050801;27516
1016887;1167.67;354.29;0;248.1;20050801;27517
295050128;488.25;180.86;0;178.12;20050801;27518
295050129;471.17;173.7;0;169.11;20050801;27519
295050130;474.7;175.23;0;172.14;20050801;27520
295050131;481.99;178.41;0;175.44;20050801;27521
295050132;503.3;187.33;0;183.93;20050801;27522
295050133;492.98;182.87;0;177.45;20050801;27523
295050134;480.69;177.81;0;175.08;20050801;27524
295050135;483.74;179.53;15.86;175.19;20050801;27525
295075545;62.72;57.52;20.44;55.3;20050801;27526
295075554;61.1;79.66;61.23;71.74;20050801;27527
295087970;126.1;72.73;0;72.73;20050801;26586
295086274;97.84;61.42;0;61.42;20050801;26587
295086280;38.16;43.7;0;43.7;20050801;26588
295086313;14.53;21.84;0;21.84;20050801;26589
295086315;120.34;88.04;39.39;88.04;20050801;26590
295086317;107.62;72.93;0;72.93;20050801;26591
295086321;149.56;84.45;23.31;84.45;20050801;26592
295086341;27.18;32.74;6.12;32.02;20050801;26593
295086349;142.99;85.93;23.84;85.93;20050801;26594
295086354;198.37;104.1;0;104.1;20050801;26595
295086482;13.12;19.94;0;19.94;20050801;26596
295092836;149.77;85.88;0;85.88;20050801;26597
295092851;93.71;59.9;0;59.9;20050801;26598
295092861;120.42;63.61;0;63.61;20050801;26599
295087298;25.36;32.27;0;32.27;20050801;26600
295100317;75;68.71;0;68.19;20190608;27293
1024439;906;417.86;0;349.22;20190608;27294
1014432;1237;468.76;0;432.16;20190608;27295
2038128;5807.04;1471.71;823.38;1422.41;20050801;27296
1010094;6093.81;1684.01;934.26;1645.19;20050801;27297
1010095;3037.25;1009.32;664.97;989.31;20050801;27298
1010096;3167.77;1022.28;666.52;997.06;20050801;27299
2749731;417.68;192.38;45.84;183.62;20050801;27424
1017106;666.19;315.59;91.69;286.19;20050801;27425
1017107;1166.28;452.46;0;386.87;20050801;27426
1017108;933.33;385.36;0;365.52;20050801;27427
1017109;908.95;385.73;0;355.15;20050801;27428
1017110;703.86;222.24;0;203.96;20050801;27429
1017111;523.19;212.77;61.49;206.43;20050801;27430
1017112;694.8;295.65;0;289.6;20050801;27431
1016875;1123.38;369.81;0;249.96;20050801;27432
1016876;864.14;257.98;0;238.82;20050801;27433
295075561;67.19;62.16;22.03;59.33;20050801;27528
295099214;67.67;62.89;21.64;60.62;20050801;27529
295050219;530.01;197.57;0;188.62;20050801;27530
295050222;527.27;196.46;0;193.97;20050801;27531
295070082;166.68;115.26;0;107.9;20050801;27532
295070148;87.48;81.78;58.05;76.9;20050801;27533
295070161;182.85;104.52;0;100.38;20050801;27534
295099216;66.32;60.85;21.9;58.06;20050801;27535
295100422;243.66;103.39;0;97.87;20050801;27536
295100423;5420.46;775.24;128.76;695.52;20050801;27537
295091687;39791;1869.86;0;1665.01;20190608;27538
1021968;737;276.66;0;267.37;20190608;27539
295087329;161.7;87.13;0;87.13;20050801;26601
295087336;58.15;50.58;15.62;50.58;20050801;26602
295093036;202.58;104.55;22.48;104.55;20050801;26603
295093233;31.91;33.21;0;33.21;20050801;26604
295093253;110.77;57.21;0;57.2;20050801;26605
295093322;236.37;107.57;0;107.57;20050801;26606
295093325;187.72;105.58;0;105.58;20050801;26607
295093326;93.21;72.48;0;72.48;20050801;26608
295093347;209.95;96.24;0;96.24;20050801;26609
295093352;165.51;84.55;0;84.55;20050801;26610
295093353;80.3;59;0;59;20050801;26611
295094350;51.58;51.98;0;51.98;20050801;26612
295094352;57.16;55.93;0;55.93;20050801;26613
295094430;36.13;39.73;0;39.73;20050801;26614
1010097;11098.66;2179.42;1794.82;2102.36;20050801;27300
1010098;8016.35;1735.28;1724.32;1675.18;20050801;27301
1010101;6902.06;1543.57;1101.7;1461.8;20050801;27302
1010102;4011.9;1186.33;1186.33;1120.2;20050801;27303
1024832;2148;434.86;0;401.82;20190608;27304
1011566;5143.52;1440.32;835.43;1295.47;20050801;27305
1011567;5502.81;1422.98;838.99;1254.68;20050801;27306
1010307;6021.76;1236.67;0;1217.64;20050801;27434
1010317;5502.07;1330.14;228.81;1303.69;20050801;27435
1017087;944.98;284.23;61.87;242.52;20050801;27436
1017088;980.01;295.37;42.32;250.77;20050801;27437
1007032;5500.13;1159.16;345.3;1159.16;20050801;26456
1007033;1519.17;452.09;419.94;448.02;20050801;26457
1007034;756.19;290.25;19.28;288.86;20050801;26458
1007036;718.26;231.4;0;230.91;20050801;26459
1007037;844.54;300.11;0;300.11;20050801;26460
1007038;664.91;212.26;0;212.26;20050801;26461
1007039;615.1;161.91;0;161.91;20050801;26462
295093012;148.79;92.11;24.05;92.1;20050801;26463
295093013;49.75;44.07;0;44.07;20050801;26464
295095119;17.53;26.18;0;26.18;20050801;26465
295094469;205.3;108.08;0;108.08;20050801;26615
295094470;158.94;88.09;0;86.71;20050801;26616
295094582;138.76;79.97;0;79.97;20050801;26617
295094646;110.46;73.86;0;73.86;20050801;26618
295095110;3024.8;581.73;106.25;581.73;20050801;26619
295095111;1757.94;522.53;0;522.53;20050801;26620
295095112;1484.7;440.43;0;440.43;20050801;26621
295095113;1544.58;458.52;0;458.52;20050801;26622
295095123;93.49;51.95;0;51.95;20050801;26623
295095139;133.5;68.12;0;68.12;20050801;26624
295095141;273.31;144.64;63.17;142.59;20050801;26625
1011571;30395.6;4486.91;1300.21;4147.39;20050801;27307
1011572;4579.2;1181.56;830.62;1169.41;20050801;27308
295088439;211.26;139.98;0;114.27;20050801;27309
295087801;145.16;95.59;0;83.87;20050801;27310
295088343;827.48;273.65;200.48;156.81;20050801;27311
295088344;446.15;198.67;115.2;192.12;20050801;27312
295088346;230.67;122.75;61.51;71.61;20050801;27313
295088350;231.75;114.97;69.98;96.57;20050801;27314
295088380;629.82;193.44;173.77;170.9;20050801;27315
295088423;727.67;233.71;185.46;201.21;20050801;27316
295088437;298.1;123.42;0;105.01;20050801;27317
1017089;543.36;194.88;0;174.16;20050801;27438
1017090;819.22;303.13;0;251.92;20050801;27439
1017091;485.76;184.19;0;157.49;20050801;27440
1017092;440.18;178.78;40.1;161.18;20050801;27441
1017093;775.71;311.31;0;278.78;20050801;27442
1017095;844.79;307.31;7.43;228.5;20050801;27443
1016857;644.56;270.32;160.16;265.59;20050801;27444
1017096;974.15;333.77;0;319.16;20050801;27445
1017097;963.86;306.82;69.18;260.3;20050801;27446
295095134;118.4;72.85;26.45;71.91;20050801;26466
295095140;77.29;51.56;22.85;50.23;20050801;26467
295095192;34.1;37.11;0;37.11;20050801;26468
1007007;457.69;181.82;37.53;181.82;20050801;26469
1007008;458.04;210.08;36.55;207.83;20050801;26470
1007009;464.87;189.94;63.58;189.94;20050801;26471
1007010;548.22;270.88;41.73;262.38;20050801;26472
1007018;946.26;311.9;0;311.9;20050801;26473
1007021;5295.38;1435.67;175.34;1346.91;20050801;26474
1007023;2211.87;567.34;163.66;559.73;20050801;26475
295095153;13.96;20.79;0;19.59;20050801;26626
295095177;86.02;57.1;11.37;54.07;20050801;26627
295095187;44.77;43.84;0;43.84;20050801;26628
295098390;150.4;72.95;0;72.95;20050801;26629
295098391;27.81;30.78;8.34;29.75;20050801;26630
295098396;81.2;55.27;0;55.27;20050801;26631
295098398;40.68;42.82;14.3;42.82;20050801;26632
295092865;142.61;80.85;0;80.85;20050801;26633
295092993;148.85;83.95;0;83.95;20050801;26634
295092997;126.97;87.41;0;87.41;20050801;26635
295093004;134.26;74.11;0;71.99;20050801;26636
295093010;149.64;83.31;0;83.31;20050801;26637
295093020;68.63;47.21;0;47.21;20050801;26638
295093022;188.52;91.21;0;91.21;20050801;26639
295088438;258.01;147.94;0;124.48;20050801;27318
295088450;407.1;441.07;0;273.09;20050801;27319
295088451;216.88;143.44;0;143.44;20050801;27320
1011702;4063.45;1162.21;377.85;1026.18;20050801;27321
1011703;19239.75;2984.01;378.31;2852.06;20050801;27322
1011704;4784.72;1285.82;437.06;1258.39;20050801;27323
1011705;4804.48;1286.59;446.85;1231.89;20050801;27324
1011706;3761.14;1233.44;616.72;1187.36;20050801;27325
1017099;1122.07;316.81;65.99;267.07;20050801;27447
1017100;946.09;247.01;25.78;157.83;20050801;27448
1017101;626.44;196.84;0;189.52;20050801;27449
1017102;617.84;225.51;0;158.1;20050801;27450
1017103;561.75;281.83;65.63;273.82;20050801;27451
1016877;456.37;188.34;0;182.3;20050801;27452
1016878;585.05;275.3;0;263.53;20050801;27453
1016879;638.39;206.83;0;198.33;20050801;27454
1016880;860.84;267.29;0;232.37;20050801;27455
1007143;1376.11;392.5;0;392.5;20050801;26476
1007144;824.59;316.99;0;313.64;20050801;26477
1007146;1999.99;609.95;0;606.67;20050801;26478
1007148;407.5;215.13;13.38;202.29;20050801;26479
1007158;516.32;217.82;0;217.82;20050801;26480
1007159;735.18;370.42;54.5;367.14;20050801;26481
1007160;769.5;363.62;54.5;363.62;20050801;26482
1007161;599.23;283.27;83.2;283.27;20050801;26483
295093035;120.13;82.8;18.2;82.8;20050801;26640
1007290;328.44;135.05;9.86;135.05;20050801;26641
1007291;1742.32;450.21;85.93;447.4;20050801;26642
295093360;145.14;86.15;0;86.15;20050801;26643
295093365;67.84;56.82;0;56.82;20050801;26644
295093368;263.95;117.28;48.18;117.28;20050801;26645
1007299;1485.96;423.26;0;419.23;20050801;26646
1007300;1748.34;490.8;12.65;487.17;20050801;26647
1007308;874.35;333.34;140.73;312.54;20050801;26648
1007309;713.14;348.87;195.77;343.95;20050801;26649
1011707;9434.12;1975.19;1915.66;1899.15;20050801;27326
1011708;3946.43;1308.05;542.63;1239.94;20050801;27327
1011709;6441.07;1809.5;1112.39;1621.78;20050801;27328
1011710;4398.09;1223.02;340.4;1174.85;20050801;27329
1011711;3439.53;1059.94;431.9;941.33;20050801;27330
1011712;4423.25;1233.83;431.58;1204.47;20050801;27331
1016881;1149.5;321.44;0;281.27;20050801;27456
1016882;559.85;215.63;17.53;197.61;20050801;27457
1017023;2484.39;568.18;101.53;549.2;20050801;27458
11514633;3890.13;1089.03;28.43;793.05;20050801;27459
1007162;601.38;294.05;41.51;294.05;20050801;26484
1007163;611.36;289.55;84.03;289.55;20050801;26485
2035923;672.16;240.51;21.81;239.41;20050801;26486
1007164;751.03;357.85;42.33;357.85;20050801;26487
1007165;952.23;373.74;73.24;370.57;20050801;26488
1007166;1043.28;402.75;75.94;402.75;20050801;26489
1007167;862.67;331.1;73.24;329.15;20050801;26490
1007168;911.07;351.13;75.74;351.13;20050801;26491
1007169;873.98;334.76;73.61;334.76;20050801;26492
1007310;2006.95;550.86;288.18;540.14;20050801;26650
1007314;375.74;159.73;15.69;158.45;20050801;26651
1007315;103.06;71.34;0;71.34;20050801;26652
1007316;93.58;72.28;0;71.73;20050801;26653
1007318;825.06;255.34;27.31;255.34;20050801;26654
1007319;880.48;264.25;30.63;261.09;20050801;26655
1007323;780.3;290.2;0;289.74;20050801;26656
1007324;879.46;304.75;0;300.3;20050801;26657
1007325;1128.28;428.99;152.53;428.99;20050801;26658
1007326;5527.48;825.73;302.49;820.09;20050801;26659
1007327;1080.21;401.49;150.08;395.92;20050801;26660
1011713;3451.84;1061.12;216;942.99;20050801;27332
295077959;719.88;193.89;111.11;170.22;20050801;27333
295080638;43.48;40.5;25.33;37.45;20050801;27334
295082478;1330.48;461.2;461.2;439.93;20050801;27335
295083081;44.77;29.4;20.36;8.55;20050801;27336
295083083;22.89;35.04;10.09;30.98;20050801;27337
